filepath,filename,artist,is_van_gogh
/kaggle/input/wikiart/Post_Impressionism/gustave-loiseau_landscape-near-auxerre-1908.jpg,gustave-loiseau_landscape-near-auxerre-1908.jpg,gustave-loiseau,0
/kaggle/input/wikiart/Post_Impressionism/maxime-maufra_sunset-on-the-loire-1907.jpg,maxime-maufra_sunset-on-the-loire-1907.jpg,maxime-maufra,0
/kaggle/input/wikiart/Post_Impressionism/ferdinand-hodler_landscape-with-of-rhythm-1908.jpg,ferdinand-hodler_landscape-with-of-rhythm-1908.jpg,ferdinand-hodler,0
/kaggle/input/wikiart/Post_Impressionism/maurice-utrillo_the-debray-farm.jpg,maurice-utrillo_the-debray-farm.jpg,maurice-utrillo,0
/kaggle/input/wikiart/Post_Impressionism/raoul-dufy_the-river.jpg,raoul-dufy_the-river.jpg,raoul-dufy,0
/kaggle/input/wikiart/Post_Impressionism/henri-matisse_still-life-1902.jpg,henri-matisse_still-life-1902.jpg,henri-matisse,0
/kaggle/input/wikiart/Post_Impressionism/theo-van-rysselberghe_still-life-with-plums-1926.jpg,theo-van-rysselberghe_still-life-with-plums-1926.jpg,theo-van-rysselberghe,0
/kaggle/input/wikiart/Post_Impressionism/theo-van-rysselberghe_emile-verhaeren-writing-1915.jpg,theo-van-rysselberghe_emile-verhaeren-writing-1915.jpg,theo-van-rysselberghe,0
/kaggle/input/wikiart/Post_Impressionism/maurice-prendergast_on-the-rocks-north-shore.jpg,maurice-prendergast_on-the-rocks-north-shore.jpg,maurice-prendergast,0
/kaggle/input/wikiart/Post_Impressionism/paul-gauguin_seaside-harvest-1890.jpg,paul-gauguin_seaside-harvest-1890.jpg,paul-gauguin,0
/kaggle/input/wikiart/Post_Impressionism/nicolae-darascu_boats-at-saint-tropez-1913.jpg,nicolae-darascu_boats-at-saint-tropez-1913.jpg,nicolae-darascu,0
/kaggle/input/wikiart/Post_Impressionism/ronnie-landfield_nature-s-light-west-hurley-ny-1984.jpg,ronnie-landfield_nature-s-light-west-hurley-ny-1984.jpg,ronnie-landfield,0
/kaggle/input/wikiart/Post_Impressionism/salvador-dali_self-portrait.jpg,salvador-dali_self-portrait.jpg,salvador-dali,0
/kaggle/input/wikiart/Post_Impressionism/henri-matisse_marguerite.jpg,henri-matisse_marguerite.jpg,henri-matisse,0
/kaggle/input/wikiart/Post_Impressionism/paul-cezanne_houses-in-the-greenery-1881.jpg,paul-cezanne_houses-in-the-greenery-1881.jpg,paul-cezanne,0
/kaggle/input/wikiart/Post_Impressionism/edouard-cortes_omnibus-on-the-place-de-la-madeleine-1.jpg,edouard-cortes_omnibus-on-the-place-de-la-madeleine-1.jpg,edouard-cortes,0
/kaggle/input/wikiart/Post_Impressionism/vincent-van-gogh_olive-trees-with-yellow-sky-and-sun-1889.jpg,vincent-van-gogh_olive-trees-with-yellow-sky-and-sun-1889.jpg,vincent-van-gogh,1
/kaggle/input/wikiart/Post_Impressionism/edouard-cortes_rue-de-la-paix-rain.jpg,edouard-cortes_rue-de-la-paix-rain.jpg,edouard-cortes,0
/kaggle/input/wikiart/Post_Impressionism/gustave-loiseau_village-street-vaudreuil-1903.jpg,gustave-loiseau_village-street-vaudreuil-1903.jpg,gustave-loiseau,0
/kaggle/input/wikiart/Post_Impressionism/emily-carr_above-the-gravel-pit-1937.jpg,emily-carr_above-the-gravel-pit-1937.jpg,emily-carr,0
/kaggle/input/wikiart/Post_Impressionism/gustave-loiseau_boats-on-the-seine-at-oissel-1909.jpg,gustave-loiseau_boats-on-the-seine-at-oissel-1909.jpg,gustave-loiseau,0
/kaggle/input/wikiart/Post_Impressionism/suzanne-valadon_the-bath-1908.jpg,suzanne-valadon_the-bath-1908.jpg,suzanne-valadon,0
/kaggle/input/wikiart/Post_Impressionism/victor-borisov-musatov_walk-at-sunset-1903.jpg,victor-borisov-musatov_walk-at-sunset-1903.jpg,victor-borisov-musatov,0
/kaggle/input/wikiart/Post_Impressionism/edouard-cortes_effect-of-sunlight-on-notre-dame.jpg,edouard-cortes_effect-of-sunlight-on-notre-dame.jpg,edouard-cortes,0
/kaggle/input/wikiart/Post_Impressionism/pablo-picasso_nude-study-to-harem-1906.jpg,pablo-picasso_nude-study-to-harem-1906.jpg,pablo-picasso,0
/kaggle/input/wikiart/Post_Impressionism/arshile-gorky_portrait-of-ahko.jpg,arshile-gorky_portrait-of-ahko.jpg,arshile-gorky,0
/kaggle/input/wikiart/Post_Impressionism/henri-de-toulouse-lautrec_gustave-lucien-dennery-1883.jpg,henri-de-toulouse-lautrec_gustave-lucien-dennery-1883.jpg,henri-de-toulouse-lautrec,0
/kaggle/input/wikiart/Post_Impressionism/vincent-van-gogh_three-pairs-of-shoes-1886.jpg,vincent-van-gogh_three-pairs-of-shoes-1886.jpg,vincent-van-gogh,1
/kaggle/input/wikiart/Post_Impressionism/maurice-prendergast_the-louvre.jpg,maurice-prendergast_the-louvre.jpg,maurice-prendergast,0
/kaggle/input/wikiart/Post_Impressionism/henri-matisse_flowers-in-a-pitcher-1908.jpg,henri-matisse_flowers-in-a-pitcher-1908.jpg,henri-matisse,0
/kaggle/input/wikiart/Post_Impressionism/maxime-maufra_departure-of-fishing-boats-1900.jpg,maxime-maufra_departure-of-fishing-boats-1900.jpg,maxime-maufra,0
/kaggle/input/wikiart/Post_Impressionism/vincent-van-gogh_enclosed-field-with-rising-sun-1889(1).jpg,vincent-van-gogh_enclosed-field-with-rising-sun-1889(1).jpg,vincent-van-gogh,1
/kaggle/input/wikiart/Post_Impressionism/theo-van-rysselberghe_pines-of-rayol-1912.jpg,theo-van-rysselberghe_pines-of-rayol-1912.jpg,theo-van-rysselberghe,0
/kaggle/input/wikiart/Post_Impressionism/maurice-prendergast_salem-willows-also-known-as-the-promenade-salem-harbor-1904.jpg,maurice-prendergast_salem-willows-also-known-as-the-promenade-salem-harbor-1904.jpg,maurice-prendergast,0
/kaggle/input/wikiart/Post_Impressionism/maurice-prendergast_in-central-park-new-york.jpg,maurice-prendergast_in-central-park-new-york.jpg,maurice-prendergast,0
/kaggle/input/wikiart/Post_Impressionism/pierre-bonnard_tall-nude-also-known-as-woman-nude-standing-1906.jpg,pierre-bonnard_tall-nude-also-known-as-woman-nude-standing-1906.jpg,pierre-bonnard,0
/kaggle/input/wikiart/Post_Impressionism/maxime-maufra_the-bay-of-saint-tropez.jpg,maxime-maufra_the-bay-of-saint-tropez.jpg,maxime-maufra,0
/kaggle/input/wikiart/Post_Impressionism/maurice-utrillo_farm-on-l-ile-d-ouessant-finistere.jpg,maurice-utrillo_farm-on-l-ile-d-ouessant-finistere.jpg,maurice-utrillo,0
/kaggle/input/wikiart/Post_Impressionism/gustave-loiseau_poplars-on-the-banks-of-the-eure-1903.jpg,gustave-loiseau_poplars-on-the-banks-of-the-eure-1903.jpg,gustave-loiseau,0
/kaggle/input/wikiart/Post_Impressionism/constantin-piliuta_vase-with-flowers.jpg,constantin-piliuta_vase-with-flowers.jpg,constantin-piliuta,0
/kaggle/input/wikiart/Post_Impressionism/paul-gauguin_landscape-with-black-pigs-and-a-crouching-tahitian-1891.jpg,paul-gauguin_landscape-with-black-pigs-and-a-crouching-tahitian-1891.jpg,paul-gauguin,0
/kaggle/input/wikiart/Post_Impressionism/jozsef-rippl-ronai_still-life-with-oranges.jpg,jozsef-rippl-ronai_still-life-with-oranges.jpg,jozsef-rippl-ronai,0
/kaggle/input/wikiart/Post_Impressionism/auguste-herbin_the-docks-of-the-port-of-bastia-1907.jpg,auguste-herbin_the-docks-of-the-port-of-bastia-1907.jpg,auguste-herbin,0
/kaggle/input/wikiart/Post_Impressionism/vladimir-dimitrov_unknown-title-12.jpg,vladimir-dimitrov_unknown-title-12.jpg,vladimir-dimitrov,0
/kaggle/input/wikiart/Post_Impressionism/maurice-prendergast_marblehead-1.jpg,maurice-prendergast_marblehead-1.jpg,maurice-prendergast,0
/kaggle/input/wikiart/Post_Impressionism/vincent-van-gogh_violinist-seen-from-the-back-1887.jpg,vincent-van-gogh_violinist-seen-from-the-back-1887.jpg,vincent-van-gogh,1
/kaggle/input/wikiart/Post_Impressionism/henri-matisse_landscape-3.jpg,henri-matisse_landscape-3.jpg,henri-matisse,0
/kaggle/input/wikiart/Post_Impressionism/edouard-cortes_flower-market-at-la-madeleine-4.jpg,edouard-cortes_flower-market-at-la-madeleine-4.jpg,edouard-cortes,0
/kaggle/input/wikiart/Post_Impressionism/georges-braque_nude-study-1908.jpg,georges-braque_nude-study-1908.jpg,georges-braque,0
/kaggle/input/wikiart/Post_Impressionism/maurice-prendergast_landscape-with-figures-1921.jpg,maurice-prendergast_landscape-with-figures-1921.jpg,maurice-prendergast,0
/kaggle/input/wikiart/Post_Impressionism/vincent-van-gogh_double-bass-player-1887(1).jpg,vincent-van-gogh_double-bass-player-1887(1).jpg,vincent-van-gogh,1
/kaggle/input/wikiart/Post_Impressionism/arshile-gorky_still-life-of-flower.jpg,arshile-gorky_still-life-of-flower.jpg,arshile-gorky,0
/kaggle/input/wikiart/Post_Impressionism/vladimir-dimitrov_unknown-title-14.jpg,vladimir-dimitrov_unknown-title-14.jpg,vladimir-dimitrov,0
/kaggle/input/wikiart/Post_Impressionism/gustave-loiseau_the-quay-at-pont-aven.jpg,gustave-loiseau_the-quay-at-pont-aven.jpg,gustave-loiseau,0
/kaggle/input/wikiart/Post_Impressionism/maurice-prendergast_beach-promenade.jpg,maurice-prendergast_beach-promenade.jpg,maurice-prendergast,0
/kaggle/input/wikiart/Post_Impressionism/paul-cezanne_still-life-with-flower-holder-1905.jpg,paul-cezanne_still-life-with-flower-holder-1905.jpg,paul-cezanne,0
/kaggle/input/wikiart/Post_Impressionism/vincent-van-gogh_self-portrait-with-gray-felt-hat-1887.jpg,vincent-van-gogh_self-portrait-with-gray-felt-hat-1887.jpg,vincent-van-gogh,1
/kaggle/input/wikiart/Post_Impressionism/pyotr-konchalovsky_gurzuf-the-road-in-the-mountains-1929.jpg,pyotr-konchalovsky_gurzuf-the-road-in-the-mountains-1929.jpg,pyotr-konchalovsky,0
/kaggle/input/wikiart/Post_Impressionism/paul-gauguin_still-life-with-white-bowl-1886.jpg,paul-gauguin_still-life-with-white-bowl-1886.jpg,paul-gauguin,0
/kaggle/input/wikiart/Post_Impressionism/gr├г┬йgoire-michonze_still-life.jpg,gr├г┬йgoire-michonze_still-life.jpg,gr├г┬йgoire-michonze,0
/kaggle/input/wikiart/Post_Impressionism/nikola-tanev_barja.jpg,nikola-tanev_barja.jpg,nikola-tanev,0
/kaggle/input/wikiart/Post_Impressionism/viorel-marginean_iarna-la-cenade-1986.jpg,viorel-marginean_iarna-la-cenade-1986.jpg,viorel-marginean,0
/kaggle/input/wikiart/Post_Impressionism/william-scott_six-open-forms-1971.jpg,william-scott_six-open-forms-1971.jpg,william-scott,0
/kaggle/input/wikiart/Post_Impressionism/vincent-van-gogh_le-moulin-de-la-gallette-3-1886.jpg,vincent-van-gogh_le-moulin-de-la-gallette-3-1886.jpg,vincent-van-gogh,1
/kaggle/input/wikiart/Post_Impressionism/emily-carr_totem-and-forest-1931.jpg,emily-carr_totem-and-forest-1931.jpg,emily-carr,0
/kaggle/input/wikiart/Post_Impressionism/franz-marc_elephant-1907.jpg,franz-marc_elephant-1907.jpg,franz-marc,0
/kaggle/input/wikiart/Post_Impressionism/pierre-bonnard_the-vase-of-flowers-1945.jpg,pierre-bonnard_the-vase-of-flowers-1945.jpg,pierre-bonnard,0
/kaggle/input/wikiart/Post_Impressionism/adam-baltatu_arge-valley.jpg,adam-baltatu_arge-valley.jpg,adam-baltatu,0
/kaggle/input/wikiart/Post_Impressionism/vincent-van-gogh_self-portrait-1887-3.jpg,vincent-van-gogh_self-portrait-1887-3.jpg,vincent-van-gogh,1
/kaggle/input/wikiart/Post_Impressionism/vincent-van-gogh_canal-with-bridge-and-women-washing-1888(1).jpg,vincent-van-gogh_canal-with-bridge-and-women-washing-1888(1).jpg,vincent-van-gogh,1
/kaggle/input/wikiart/Post_Impressionism/constantine-maleas_pantanassa-of-naxos-1928.jpg,constantine-maleas_pantanassa-of-naxos-1928.jpg,constantine-maleas,0
/kaggle/input/wikiart/Post_Impressionism/bertalan-por_gypsies-1907.jpg,bertalan-por_gypsies-1907.jpg,bertalan-por,0
/kaggle/input/wikiart/Post_Impressionism/david-burliuk_hampton-bays(1).jpg,david-burliuk_hampton-bays(1).jpg,david-burliuk,0
/kaggle/input/wikiart/Post_Impressionism/gustave-loiseau_flowers-and-a-statuette-1910.jpg,gustave-loiseau_flowers-and-a-statuette-1910.jpg,gustave-loiseau,0
/kaggle/input/wikiart/Post_Impressionism/henri-martin_the-church-in-labastide-du-vert.jpg,henri-martin_the-church-in-labastide-du-vert.jpg,henri-martin,0
/kaggle/input/wikiart/Post_Impressionism/emily-carr_guyasdoms-d-sonoqua-1930.jpg,emily-carr_guyasdoms-d-sonoqua-1930.jpg,emily-carr,0
/kaggle/input/wikiart/Post_Impressionism/vincent-van-gogh_olive-grove-pale-blue-sky-1889.jpg,vincent-van-gogh_olive-grove-pale-blue-sky-1889.jpg,vincent-van-gogh,1
/kaggle/input/wikiart/Post_Impressionism/kees-van-dongen_woman-with-cherries-on-her-hat-1905.jpg,kees-van-dongen_woman-with-cherries-on-her-hat-1905.jpg,kees-van-dongen,0
/kaggle/input/wikiart/Post_Impressionism/vincent-van-gogh_windmills-at-montmartre-1886.jpg,vincent-van-gogh_windmills-at-montmartre-1886.jpg,vincent-van-gogh,1
/kaggle/input/wikiart/Post_Impressionism/paul-cezanne_pot-of-geraniums.jpg,paul-cezanne_pot-of-geraniums.jpg,paul-cezanne,0
/kaggle/input/wikiart/Post_Impressionism/pyotr-konchalovsky_moscow-spiridonovka-1931.jpg,pyotr-konchalovsky_moscow-spiridonovka-1931.jpg,pyotr-konchalovsky,0
/kaggle/input/wikiart/Post_Impressionism/giorgio-morandi_on-the-outskirts-of-a-town-1941.jpg,giorgio-morandi_on-the-outskirts-of-a-town-1941.jpg,giorgio-morandi,0
/kaggle/input/wikiart/Post_Impressionism/raoul-dufy_standing-nude-1930.jpg,raoul-dufy_standing-nude-1930.jpg,raoul-dufy,0
/kaggle/input/wikiart/Post_Impressionism/edouard-cortes_boulevard-bonne-nouvelle-porte-st-denis.jpg,edouard-cortes_boulevard-bonne-nouvelle-porte-st-denis.jpg,edouard-cortes,0
/kaggle/input/wikiart/Post_Impressionism/paul-gauguin_girl-with-a-fan-1902.jpg,paul-gauguin_girl-with-a-fan-1902.jpg,paul-gauguin,0
/kaggle/input/wikiart/Post_Impressionism/edouard-vuillard_the-garden-outside-the-workshop.jpg,edouard-vuillard_the-garden-outside-the-workshop.jpg,edouard-vuillard,0
/kaggle/input/wikiart/Post_Impressionism/maurice-utrillo_chastelloux-castle.jpg,maurice-utrillo_chastelloux-castle.jpg,maurice-utrillo,0
/kaggle/input/wikiart/Post_Impressionism/paul-cezanne_still-life-with-pomegranate-and-pears-1893.jpg,paul-cezanne_still-life-with-pomegranate-and-pears-1893.jpg,paul-cezanne,0
/kaggle/input/wikiart/Post_Impressionism/paul-cezanne_bacchanalia-the-battle-of-love-1880.jpg,paul-cezanne_bacchanalia-the-battle-of-love-1880.jpg,paul-cezanne,0
/kaggle/input/wikiart/Post_Impressionism/victor-borisov-musatov_on-a-balcony-in-tarusa-1905.jpg,victor-borisov-musatov_on-a-balcony-in-tarusa-1905.jpg,victor-borisov-musatov,0
/kaggle/input/wikiart/Post_Impressionism/vincent-van-gogh_portrait-of-camille-roulin-1888-1.jpg,vincent-van-gogh_portrait-of-camille-roulin-1888-1.jpg,vincent-van-gogh,1
/kaggle/input/wikiart/Post_Impressionism/constantine-maleas_maleas.jpg,constantine-maleas_maleas.jpg,constantine-maleas,0
/kaggle/input/wikiart/Post_Impressionism/maurice-utrillo_bridge-and-church.jpg,maurice-utrillo_bridge-and-church.jpg,maurice-utrillo,0
/kaggle/input/wikiart/Post_Impressionism/ilya-mashkov_mirror-and-a-horse-skull-1919.jpg,ilya-mashkov_mirror-and-a-horse-skull-1919.jpg,ilya-mashkov,0
/kaggle/input/wikiart/Post_Impressionism/paul-gauguin_view-of-the-beach-at-bellangenai-1889.jpg,paul-gauguin_view-of-the-beach-at-bellangenai-1889.jpg,paul-gauguin,0
/kaggle/input/wikiart/Post_Impressionism/edouard-vuillard_woman-brushing-a-garment-1892.jpg,edouard-vuillard_woman-brushing-a-garment-1892.jpg,edouard-vuillard,0
/kaggle/input/wikiart/Post_Impressionism/henri-matisse_apples-1916.jpg,henri-matisse_apples-1916.jpg,henri-matisse,0
/kaggle/input/wikiart/Post_Impressionism/vincent-van-gogh_barn-and-farmhouse(1).jpg,vincent-van-gogh_barn-and-farmhouse(1).jpg,vincent-van-gogh,1
/kaggle/input/wikiart/Post_Impressionism/suzanne-valadon_woman-with-a-double-bass-1908.jpg,suzanne-valadon_woman-with-a-double-bass-1908.jpg,suzanne-valadon,0
/kaggle/input/wikiart/Post_Impressionism/henri-de-toulouse-lautrec_booth-of-la-goulue-at-the-foire-du-trone-dance-at-the-moulin-rouge-1895.jpg,henri-de-toulouse-lautrec_booth-of-la-goulue-at-the-foire-du-trone-dance-at-the-moulin-rouge-1895.jpg,henri-de-toulouse-lautrec,0
/kaggle/input/wikiart/Post_Impressionism/maurice-utrillo_hector-berlioz-s-house.jpg,maurice-utrillo_hector-berlioz-s-house.jpg,maurice-utrillo,0
/kaggle/input/wikiart/Post_Impressionism/anita-malfatti_mulher-do-par-no-balc-o-1927.jpg,anita-malfatti_mulher-do-par-no-balc-o-1927.jpg,anita-malfatti,0
/kaggle/input/wikiart/Post_Impressionism/pierre-daura_fall-at-the-mccorkle-s-barn-1942.jpg,pierre-daura_fall-at-the-mccorkle-s-barn-1942.jpg,pierre-daura,0
/kaggle/input/wikiart/Post_Impressionism/jacques-villon_autre-temps.jpg,jacques-villon_autre-temps.jpg,jacques-villon,0
/kaggle/input/wikiart/Post_Impressionism/maurice-de-vlaminck_the-seine-and-the-chatou-bridge.jpg,maurice-de-vlaminck_the-seine-and-the-chatou-bridge.jpg,maurice-de-vlaminck,0
/kaggle/input/wikiart/Post_Impressionism/vincent-van-gogh_the-garden-with-flowers-1888.jpg,vincent-van-gogh_the-garden-with-flowers-1888.jpg,vincent-van-gogh,1
/kaggle/input/wikiart/Post_Impressionism/felix-vallotton_the-bath-summer-evening-1892.jpg,felix-vallotton_the-bath-summer-evening-1892.jpg,felix-vallotton,0
/kaggle/input/wikiart/Post_Impressionism/edouard-cortes_concorde-and-rue-royale.jpg,edouard-cortes_concorde-and-rue-royale.jpg,edouard-cortes,0
/kaggle/input/wikiart/Post_Impressionism/maurice-prendergast_salem-massachusetts.jpg,maurice-prendergast_salem-massachusetts.jpg,maurice-prendergast,0
/kaggle/input/wikiart/Post_Impressionism/samuel-mutzner_marin-1935.jpg,samuel-mutzner_marin-1935.jpg,samuel-mutzner,0
/kaggle/input/wikiart/Post_Impressionism/paul-cezanne_plain-by-mont-sainte-victoire.jpg,paul-cezanne_plain-by-mont-sainte-victoire.jpg,paul-cezanne,0
/kaggle/input/wikiart/Post_Impressionism/david-burliuk_portrait-of-naomi-harris-saffer-1957.jpg,david-burliuk_portrait-of-naomi-harris-saffer-1957.jpg,david-burliuk,0
/kaggle/input/wikiart/Post_Impressionism/victor-borisov-musatov_tapestry-1901.jpg,victor-borisov-musatov_tapestry-1901.jpg,victor-borisov-musatov,0
/kaggle/input/wikiart/Post_Impressionism/vincent-van-gogh_field-with-two-rabbits-1889(1).jpg,vincent-van-gogh_field-with-two-rabbits-1889(1).jpg,vincent-van-gogh,1
/kaggle/input/wikiart/Post_Impressionism/maurice-prendergast_the-idlers.jpg,maurice-prendergast_the-idlers.jpg,maurice-prendergast,0
/kaggle/input/wikiart/Post_Impressionism/arturo-souto_portrait-of-vera-mayer-1952.jpg,arturo-souto_portrait-of-vera-mayer-1952.jpg,arturo-souto,0
/kaggle/input/wikiart/Post_Impressionism/vincent-van-gogh_the-walk-falling-leaves-1889.jpg,vincent-van-gogh_the-walk-falling-leaves-1889.jpg,vincent-van-gogh,1
/kaggle/input/wikiart/Post_Impressionism/suzanne-valadon_nude-woman-with-drapery-1919.jpg,suzanne-valadon_nude-woman-with-drapery-1919.jpg,suzanne-valadon,0
/kaggle/input/wikiart/Post_Impressionism/paul-cezanne_l-estaque-with-red-roofs-1885.jpg,paul-cezanne_l-estaque-with-red-roofs-1885.jpg,paul-cezanne,0
/kaggle/input/wikiart/Post_Impressionism/paul-cezanne_landscape-at-midday-1887.jpg,paul-cezanne_landscape-at-midday-1887.jpg,paul-cezanne,0
/kaggle/input/wikiart/Post_Impressionism/albert-huie_the-vendor-1939.jpg,albert-huie_the-vendor-1939.jpg,albert-huie,0
/kaggle/input/wikiart/Post_Impressionism/paul-gauguin_coming-and-going-martinique-1897.jpg,paul-gauguin_coming-and-going-martinique-1897.jpg,paul-gauguin,0
/kaggle/input/wikiart/Post_Impressionism/pierre-bonnard_nude-and-fur-hat-1911.jpg,pierre-bonnard_nude-and-fur-hat-1911.jpg,pierre-bonnard,0
/kaggle/input/wikiart/Post_Impressionism/henri-de-toulouse-lautrec_at-gennelle-absinthe-drinker-1886.jpg,henri-de-toulouse-lautrec_at-gennelle-absinthe-drinker-1886.jpg,henri-de-toulouse-lautrec,0
/kaggle/input/wikiart/Post_Impressionism/ferdynand-ruszczyc_krajobraz-1.jpg,ferdynand-ruszczyc_krajobraz-1.jpg,ferdynand-ruszczyc,0
/kaggle/input/wikiart/Post_Impressionism/paul-gauguin_haymaking-in-brittany-1888.jpg,paul-gauguin_haymaking-in-brittany-1888.jpg,paul-gauguin,0
/kaggle/input/wikiart/Post_Impressionism/vincent-van-gogh_men-in-front-of-the-counter-in-a-cafe-1890.jpg,vincent-van-gogh_men-in-front-of-the-counter-in-a-cafe-1890.jpg,vincent-van-gogh,1
/kaggle/input/wikiart/Post_Impressionism/vincent-van-gogh_joseph-roulin-three-quarter-length-1888.jpg,vincent-van-gogh_joseph-roulin-three-quarter-length-1888.jpg,vincent-van-gogh,1
/kaggle/input/wikiart/Post_Impressionism/maxime-maufra_low-tide-at-douarnenez-1908.jpg,maxime-maufra_low-tide-at-douarnenez-1908.jpg,maxime-maufra,0
/kaggle/input/wikiart/Post_Impressionism/gustave-loiseau_near-the-seine.jpg,gustave-loiseau_near-the-seine.jpg,gustave-loiseau,0
/kaggle/input/wikiart/Post_Impressionism/david-burliuk_path-in-the-garden.jpg,david-burliuk_path-in-the-garden.jpg,david-burliuk,0
/kaggle/input/wikiart/Post_Impressionism/wu-guanzhong_scenery-of-guilin-1973.jpg,wu-guanzhong_scenery-of-guilin-1973.jpg,wu-guanzhong,0
/kaggle/input/wikiart/Post_Impressionism/victor-borisov-musatov_lady-in-a-garden.jpg,victor-borisov-musatov_lady-in-a-garden.jpg,victor-borisov-musatov,0
/kaggle/input/wikiart/Post_Impressionism/paul-gauguin_farm-in-brittany-1894.jpg,paul-gauguin_farm-in-brittany-1894.jpg,paul-gauguin,0
/kaggle/input/wikiart/Post_Impressionism/henri-de-toulouse-lautrec_jane-avril-dancing-1893.jpg,henri-de-toulouse-lautrec_jane-avril-dancing-1893.jpg,henri-de-toulouse-lautrec,0
/kaggle/input/wikiart/Post_Impressionism/wu-guanzhong_love-in-fangzhuang-2002.jpg,wu-guanzhong_love-in-fangzhuang-2002.jpg,wu-guanzhong,0
/kaggle/input/wikiart/Post_Impressionism/emily-carr_the-mountain-1933.jpg,emily-carr_the-mountain-1933.jpg,emily-carr,0
/kaggle/input/wikiart/Post_Impressionism/pyotr-konchalovsky_spinner-drawing-for-the-painting-spinner-1926.jpg,pyotr-konchalovsky_spinner-drawing-for-the-painting-spinner-1926.jpg,pyotr-konchalovsky,0
/kaggle/input/wikiart/Post_Impressionism/vladimir-dimitrov_unknown-title-22.jpg,vladimir-dimitrov_unknown-title-22.jpg,vladimir-dimitrov,0
/kaggle/input/wikiart/Post_Impressionism/pierre-bonnard_the-organ-grinder.jpg,pierre-bonnard_the-organ-grinder.jpg,pierre-bonnard,0
/kaggle/input/wikiart/Post_Impressionism/david-burliuk_spring-in-countryside-1917.jpg,david-burliuk_spring-in-countryside-1917.jpg,david-burliuk,0
/kaggle/input/wikiart/Post_Impressionism/david-burliuk_figures-by-a-riverside.jpg,david-burliuk_figures-by-a-riverside.jpg,david-burliuk,0
/kaggle/input/wikiart/Post_Impressionism/pyotr-konchalovsky_portrait-of-the-composer-sergei-prokofiev-1934.jpg,pyotr-konchalovsky_portrait-of-the-composer-sergei-prokofiev-1934.jpg,pyotr-konchalovsky,0
/kaggle/input/wikiart/Post_Impressionism/gwen-john_young-woman-holding-a-black-cat.jpg,gwen-john_young-woman-holding-a-black-cat.jpg,gwen-john,0
/kaggle/input/wikiart/Post_Impressionism/maurice-utrillo_square-tertre-on-montmartre-2.jpg,maurice-utrillo_square-tertre-on-montmartre-2.jpg,maurice-utrillo,0
/kaggle/input/wikiart/Post_Impressionism/paul-gauguin_among-the-lillies-1893.jpg,paul-gauguin_among-the-lillies-1893.jpg,paul-gauguin,0
/kaggle/input/wikiart/Post_Impressionism/dumitru-ghiatza_winter-landscape-1942.jpg,dumitru-ghiatza_winter-landscape-1942.jpg,dumitru-ghiatza,0
/kaggle/input/wikiart/Post_Impressionism/vincent-van-gogh_a-pine-tree-and-cypresses-in-the-garden-of-the-asylum-1889(1).jpg,vincent-van-gogh_a-pine-tree-and-cypresses-in-the-garden-of-the-asylum-1889(1).jpg,vincent-van-gogh,1
/kaggle/input/wikiart/Post_Impressionism/vincent-van-gogh_enclosed-field-with-ploughman-1889(1).jpg,vincent-van-gogh_enclosed-field-with-ploughman-1889(1).jpg,vincent-van-gogh,1
/kaggle/input/wikiart/Post_Impressionism/david-burliuk_autumn-forest.jpg,david-burliuk_autumn-forest.jpg,david-burliuk,0
/kaggle/input/wikiart/Post_Impressionism/gustave-loiseau_wooded-landscape.jpg,gustave-loiseau_wooded-landscape.jpg,gustave-loiseau,0
/kaggle/input/wikiart/Post_Impressionism/augustus-john_washing-day-1915.jpg,augustus-john_washing-day-1915.jpg,augustus-john,0
/kaggle/input/wikiart/Post_Impressionism/maurice-prendergast_new-england-village.jpg,maurice-prendergast_new-england-village.jpg,maurice-prendergast,0
/kaggle/input/wikiart/Post_Impressionism/lovis-corinth_woman-with-a-glass-of-wine-1908.jpg,lovis-corinth_woman-with-a-glass-of-wine-1908.jpg,lovis-corinth,0
/kaggle/input/wikiart/Post_Impressionism/pierre-bonnard_claude-terrasse-at-the-piano.jpg,pierre-bonnard_claude-terrasse-at-the-piano.jpg,pierre-bonnard,0
/kaggle/input/wikiart/Post_Impressionism/ilya-mashkov_crimean-landscape-sudak.jpg,ilya-mashkov_crimean-landscape-sudak.jpg,ilya-mashkov,0
/kaggle/input/wikiart/Post_Impressionism/vincent-van-gogh_little-stream-surrounded-by-bushes-1890.jpg,vincent-van-gogh_little-stream-surrounded-by-bushes-1890.jpg,vincent-van-gogh,1
/kaggle/input/wikiart/Post_Impressionism/vincent-van-gogh_sketch-of-the-painting-the-potato-eaters-1890.jpg,vincent-van-gogh_sketch-of-the-painting-the-potato-eaters-1890.jpg,vincent-van-gogh,1
/kaggle/input/wikiart/Post_Impressionism/vincent-van-gogh_still-life-with-apples-pears-lemons-and-grapes-1887.jpg,vincent-van-gogh_still-life-with-apples-pears-lemons-and-grapes-1887.jpg,vincent-van-gogh,1
/kaggle/input/wikiart/Post_Impressionism/piet-mondrian_going-fishing-1900.jpg,piet-mondrian_going-fishing-1900.jpg,piet-mondrian,0
/kaggle/input/wikiart/Post_Impressionism/david-burliuk_winter-still-life-1947.jpg,david-burliuk_winter-still-life-1947.jpg,david-burliuk,0
